date,ts_code,side,size,price,reason,episode
2019-02-26,002670.SZ,buy,14100,11.771177,initial_buy,1
2019-02-26,002738.SZ,sell,-3500,16.508349000000003,take_profit_1,1
2019-02-26,300413.SZ,buy,6700,24.592458999999998,initial_buy,1
2019-02-26,300418.SZ,buy,10800,15.321531999999998,initial_buy,1
2019-02-26,300454.SZ,buy,1700,95.679567,initial_buy,1
2019-02-26,300458.SZ,buy,7600,21.732173,initial_buy,1
2019-02-26,300474.SZ,sell,-1400,41.325866999999995,take_profit_2,1
2019-02-26,300604.SZ,buy,8700,19.041904,initial_buy,1
2019-02-26,300677.SZ,sell,-3300,18.728127,take_profit_2,1
2019-02-26,302132.SZ,sell,-6500,9.79902,take_profit_2,1
2019-02-26,600008.SH,sell,-15600,3.859614,take_profit_2,1
2019-02-26,600039.SH,sell,-16300,3.6796320000000002,take_profit_2,1
2019-02-26,600143.SH,buy,32200,5.160516,initial_buy,1
2019-02-26,600188.SH,sell,-6800,8.929107,take_profit_2,1
2019-02-26,600196.SH,sell,-2200,28.017198,take_profit_2,1
2019-02-26,600219.SH,sell,-25000,2.449755,take_profit_2,1
2019-02-26,600295.SH,sell,-6900,8.69913,take_profit_2,1
2019-02-26,600329.SH,sell,-4000,14.428557,take_profit_1,1
2019-02-26,600348.SH,sell,-10700,5.559444,take_profit_2,1
2019-02-26,600372.SH,sell,-3700,16.298370000000002,take_profit_2,1
2019-02-26,600392.SH,sell,-5900,10.488951,take_profit_2,1
2019-02-26,600549.SH,sell,-4300,14.39856,take_profit_2,1
2019-02-26,600582.SH,buy,44400,3.750375,initial_buy,1
2019-02-26,600663.SH,sell,-4600,12.87,take_profit_2,1
2019-02-26,600901.SH,buy,24500,6.80068,initial_buy,1
2019-02-26,600967.SH,buy,14200,11.661166000000001,initial_buy,1
2019-02-26,600988.SH,buy,37500,4.440444,initial_buy,1
2019-02-26,600998.SH,sell,-3700,15.408459,take_profit_1,1
2019-02-26,601018.SH,sell,-15200,3.879612,take_profit_2,1
2019-02-26,601127.SH,buy,9900,16.741674,initial_buy,1
2019-02-26,601336.SH,sell,-1200,49.745025,take_profit_2,1
2019-02-26,601360.SH,sell,-2400,26.227377,take_profit_2,1
2019-02-26,601577.SH,buy,17500,9.510951,initial_buy,1
2019-02-26,601766.SH,buy,17900,9.300930000000001,initial_buy,1
2019-02-26,601808.SH,sell,-18700,9.669033,take_profit_2,1
2019-02-26,601838.SH,buy,19900,8.340834,initial_buy,1
2019-02-26,601888.SH,buy,2600,61.956194999999994,initial_buy,1
2019-02-26,601899.SH,sell,-16300,3.589641,take_profit_2,1
2019-02-26,603650.SH,buy,7500,21.942194,initial_buy,1
2019-02-26,603799.SH,sell,-2100,30.356964,take_profit_2,1
2019-02-27,000408.SZ,buy,14000,11.841184,initial_buy,1
2019-02-27,000519.SZ,sell,-7900,7.779222000000001,take_profit_2,1
2019-02-27,000582.SZ,buy,21000,7.920792,initial_buy,1
2019-02-27,000807.SZ,buy,36600,4.5504549999999995,initial_buy,1
2019-02-27,000999.SZ,buy,6700,24.702469999999998,add_on,1
2019-02-27,002261.SZ,buy,30300,5.50055,initial_buy,1
2019-02-27,002432.SZ,buy,27300,6.10061,add_on,1
2019-02-27,002460.SZ,buy,6200,26.60266,initial_buy,1
2019-02-27,002594.SZ,buy,3000,54.80547999999999,initial_buy,1
2019-02-27,002670.SZ,buy,14300,11.601159999999998,add_on,1
2019-02-27,002851.SZ,sell,-3600,17.308269,take_profit_2,1
2019-02-27,300058.SZ,buy,35000,4.760476,initial_buy,1
2019-02-27,300070.SZ,buy,17800,9.350935,initial_buy,1
