trade_date,open,high,low,close,volume,amount,pct_chg,ma25,ma60,dif,dea,macd
2020-01-22,927.13,939.26,914.46,931.9,36200.04,3875275.065,0.02,972.35,1002.76,-15.23,-13.37,-3.72
2020-01-23,932.33,932.33,898.54,912.23,53468.43,5638945.742,-2.11,968.36,1000.86,-17.39,-14.18,-6.42
2020-02-03,853.48,875.73,849.15,869.87,123442.88,12314991.759,-4.64,963.03,998.32,-22.26,-15.79,-12.94
2020-02-04,879.47,915.86,876.02,899.41,62624.18,6490469.043,3.4,959.28,996.19,-23.47,-17.33,-12.28
2020-02-05,909.8,913.27,895.1,909.79,47418.24,4956355.235,1.15,955.83,994.03,-23.32,-18.53,-9.58
2020-02-06,917.97,931.46,911.55,928.0,47171.21,5011246.407,2.0,953.16,992.18,-21.48,-19.12,-4.72
2020-02-07,927.14,933.19,919.35,932.33,31278.71,3348894.576,0.47,951.16,990.49,-19.45,-19.18,-0.54
2020-02-10,920.2,931.11,916.04,924.09,30533.42,3251908.506,-0.88,948.78,988.54,-18.3,-19.01,1.42
2020-02-11,921.06,952.85,920.89,951.39,47917.93,5222918.915,2.95,946.53,987.0,-15.01,-18.21,6.4
2020-02-12,943.59,952.07,940.89,950.76,28125.43,3072293.973,-0.07,943.46,985.53,-12.31,-17.03,9.44
2020-02-13,951.39,965.16,942.73,945.32,30357.36,3335277.425,-0.57,940.26,983.93,-10.49,-15.72,10.46
2020-02-14,944.85,947.5,938.49,942.73,23287.6,2534568.401,-0.27,938.81,981.97,-9.15,-14.41,10.52
2020-02-17,937.96,949.82,937.87,947.77,27028.22,2946182.657,0.53,939.34,980.0,-7.6,-13.05,10.9
2020-02-18,944.47,950.42,938.39,939.26,26664.96,2897729.692,-0.9,939.55,977.96,-6.97,-11.83,9.72
2020-02-19,940.13,954.42,934.06,950.09,37051.47,4052365.602,1.15,939.61,976.07,-5.53,-10.57,10.08
2020-02-20,950.26,973.92,949.15,968.72,46802.62,5220660.94,1.96,940.65,974.42,-2.86,-9.03,12.34
2020-02-21,963.05,973.52,961.8,964.28,28940.08,3225337.16,-0.46,941.0,972.67,-1.09,-7.44,12.7
2020-02-24,957.89,961.79,940.56,942.02,38650.36,4221857.466,-2.31,940.13,970.59,-1.46,-6.24,9.56
2020-02-25,934.06,937.6,925.29,931.3,38385.62,4127432.13,-1.14,938.41,968.87,-2.6,-5.52,5.84
2020-02-26,920.2,939.26,914.13,930.33,43560.97,4663278.433,-0.1,937.24,967.3,-3.53,-5.12,3.18
2020-02-27,932.33,948.78,932.33,942.2,34498.29,3758783.81,1.28,936.39,965.89,-3.28,-4.75,2.94
2020-02-28,927.39,937.53,909.77,915.86,49946.57,5307929.213,-2.79,934.65,963.97,-5.14,-4.83,-0.62
2020-03-02,909.89,950.13,909.81,941.0,47663.04,5154329.159,2.74,933.91,962.68,-4.54,-4.77,0.46
2020-03-03,951.39,969.48,951.39,964.39,50250.15,5585227.657,2.49,934.67,962.44,-2.15,-4.25,4.2
2020-03-04,974.79,986.92,967.19,978.18,53792.99,6080149.243,1.43,936.53,962.38,0.85,-3.23,8.16
2020-03-05,984.58,1018.1,979.6,1014.64,62426.45,7210485.104,3.73,939.84,963.15,6.1,-1.36,14.92
2020-03-06,1007.71,1018.98,998.16,1001.21,30641.0,3553622.358,-1.32,943.4,963.63,9.07,0.72,16.7
2020-03-09,983.45,983.45,962.92,965.26,43404.09,4865288.5,-3.59,947.21,963.4,8.42,2.26,12.32
2020-03-10,964.39,1012.04,964.39,1001.65,58062.93,6635936.156,3.77,951.3,963.19,10.73,3.96,13.54
2020-03-11,1001.21,1013.41,988.65,1003.83,35547.57,4124607.952,0.22,955.06,963.19,12.58,5.68,13.8
2020-03-12,988.84,999.05,974.87,986.48,36630.63,4172606.105,-1.73,957.4,962.82,12.51,7.05,10.92
2020-03-13,944.46,978.23,935.79,963.55,75885.31,8348496.48,-2.32,958.65,962.14,10.48,7.73,5.5
2020-03-16,956.57,960.01,920.2,924.53,51232.54,5548946.745,-4.05,958.67,961.13,5.66,7.32,-3.32
2020-03-17,914.13,934.06,876.11,905.55,79359.12,8277472.787,-2.05,956.84,959.42,0.3,5.92,-11.24
2020-03-18,901.13,918.46,873.4,873.4,73459.88,7582762.547,-3.55,953.74,957.4,-6.46,3.44,-19.8
2020-03-19,861.27,879.47,831.9,863.01,102265.07,10075880.47,-1.19,950.45,954.89,-12.52,0.25,-25.54
2020-03-20,876.01,903.73,876.01,897.04,60139.19,6169094.444,3.94,948.62,952.97,-14.41,-2.68,-23.46
2020-03-23,866.48,897.04,859.13,882.94,48472.1,4918121.944,-1.57,946.03,950.97,-16.85,-5.52,-22.66
2020-03-24,903.73,917.49,896.8,915.0,46650.96,4900364.144,3.63,945.06,949.66,-16.01,-7.62,-16.78
2020-03-25,942.71,945.64,930.77,935.88,37048.66,4015061.222,2.28,944.49,948.66,-13.5,-8.79,-9.42
2020-03-26,930.01,945.5,920.2,922.73,30048.56,3231754.298,-1.41,942.65,947.46,-12.43,-9.52,-5.82
2020-03-27,940.13,946.19,931.47,931.89,36261.12,3931759.353,0.99,941.35,946.62,-10.73,-9.76,-1.94
2020-03-30,918.68,933.19,915.86,928.86,30687.41,3279823.025,-0.33,940.83,945.71,-9.51,-9.71,0.4
2020-03-31,937.53,966.12,937.35,962.65,47984.37,5293170.703,3.64,942.08,944.96,-5.75,-8.92,6.34
2020-04-01,967.85,978.25,955.72,955.72,33205.35,3700184.247,-0.72,943.1,943.76,-3.29,-7.79,9.0
2020-04-02,956.59,992.11,956.49,992.11,45205.61,5095167.594,3.81,945.09,943.21,1.58,-5.92,15.0
2020-04-03,986.94,994.68,980.83,987.6,27617.61,3148421.866,-0.46,947.96,943.35,5.01,-3.73,17.48
2020-04-07,1006.8,1010.74,995.49,1005.07,43488.0,5041525.481,1.77,950.53,944.53,9.04,-1.18,20.44
2020-04-08,998.18,1010.58,998.18,1004.9,24224.42,2809422.1,-0.02,952.15,945.71,12.08,1.47,21.22
2020-04-09,1010.31,1012.91,994.68,1003.81,22816.97,2640230.492,-0.11,953.17,946.63,14.23,4.02,20.42
2020-04-10,1003.27,1023.74,999.48,1009.44,27804.34,3252600.672,0.56,952.96,947.74,16.21,6.46,19.5
2020-04-13,1009.44,1013.76,995.15,1007.1,15981.47,1854563.731,-0.23,953.2,948.6,17.39,8.65,17.48
2020-04-14,1018.98,1032.45,1010.31,1026.86,36799.55,4340858.665,1.96,955.66,949.65,19.69,10.86,17.66
2020-04-15,1032.84,1043.23,1028.59,1030.76,29332.29,3501318.26,0.38,956.83,950.6,21.58,13.0,17.16
2020-04-16,1033.68,1037.26,1025.99,1037.26,21727.74,2588431.844,0.63,958.17,951.89,23.33,15.07,16.52
2020-04-17,1048.44,1069.72,1044.11,1062.3,38245.69,4676618.151,2.41,961.2,953.54,26.43,17.34,18.18
2020-04-20,1057.97,1067.06,1054.33,1063.43,24238.64,2963483.323,0.11,965.19,955.27,28.66,19.6,18.12
2020-04-21,1057.98,1060.56,1033.71,1039.77,29224.22,3517018.487,-2.22,969.8,956.61,28.18,21.32,13.72
2020-04-22,1044.97,1082.66,1041.69,1078.33,44034.73,5430377.598,3.71,976.71,958.82,30.57,23.17,14.8
2020-04-23,1083.09,1096.68,1081.16,1085.05,26898.51,3377042.463,0.62,985.18,961.38,32.62,25.06,15.12
2020-04-24,1081.36,1091.66,1070.25,1083.58,19122.4,2390444.036,-0.14,994.0,963.91,33.74,26.8,13.88
2020-04-27,1089.16,1107.5,1083.93,1105.62,25903.91,3284513.346,2.03,1002.35,967.13,35.99,28.63,14.72
2020-04-28,1113.69,1126.37,1102.05,1108.34,34661.9,4458549.425,0.25,1011.36,971.11,37.57,30.42,14.3
2020-04-29,1107.18,1116.11,1090.03,1104.67,23444.06,2976724.957,-0.33,1018.95,974.53,38.08,31.95,12.26
2020-04-30,1101.29,1113.43,1090.79,1096.7,24660.87,3134408.881,-0.72,1025.38,977.64,37.41,33.04,8.74
2020-05-06,1083.96,1126.42,1083.09,1126.42,35834.81,4598589.768,2.71,1033.53,980.95,38.83,34.2,9.26
2020-05-07,1125.9,1139.41,1120.35,1136.82,27934.74,3647628.296,0.92,1041.73,984.36,40.33,35.43,9.8
2020-05-08,1141.15,1159.34,1133.79,1139.08,29078.68,3839218.026,0.2,1050.14,987.94,41.22,36.59,9.26
2020-05-11,1143.75,1156.75,1138.26,1146.36,23671.19,3135990.964,0.64,1057.48,991.19,42.03,37.67,8.72
2020-05-12,1142.01,1156.74,1140.28,1155.01,19721.81,2621824.685,0.76,1065.46,994.59,42.88,38.72,8.32
2020-05-13,1155.01,1159.34,1146.24,1157.57,22014.31,2931464.95,0.22,1072.07,998.13,43.26,39.62,7.28
2020-05-14,1152.41,1156.64,1148.18,1149.46,18574.92,2467976.357,-0.7,1078.55,1001.58,42.42,40.18,4.48
2020-05-15,1151.55,1155.45,1128.05,1137.68,26398.08,3469736.812,-1.02,1083.85,1004.74,40.34,40.21,0.26
2020-05-18,1131.62,1171.04,1130.86,1166.46,34362.11,4587989.708,2.53,1090.32,1008.53,40.54,40.28,0.52
2020-05-19,1181.87,1181.87,1159.34,1166.37,24787.46,3342210.487,-0.01,1096.82,1012.13,40.23,40.27,-0.08
2020-05-20,1166.37,1177.7,1158.31,1170.61,21183.4,2859455.106,0.36,1103.26,1015.5,39.87,40.19,-0.64
2020-05-21,1174.07,1188.77,1172.22,1183.69,23051.58,3147105.462,1.12,1110.33,1019.16,40.17,40.19,-0.04
2020-05-22,1183.61,1183.69,1146.24,1150.85,34427.46,4608696.074,-2.77,1115.29,1022.64,37.33,39.61,-4.56
2020-05-25,1152.41,1184.11,1144.61,1180.92,31561.0,4260387.678,2.61,1121.29,1026.8,37.08,39.11,-4.06
2020-05-26,1186.97,1187.03,1174.07,1176.67,22470.19,3056188.321,-0.36,1126.87,1030.9,36.13,38.51,-4.76
2020-05-27,1177.54,1178.41,1155.01,1159.34,26777.41,3596654.307,-1.47,1130.75,1034.52,33.58,37.53,-7.9
2020-05-28,1159.32,1167.09,1144.73,1164.54,26485.91,3536546.893,0.45,1134.8,1038.67,31.62,36.34,-9.44
2020-05-29,1154.23,1187.05,1154.23,1184.13,30444.35,4144247.222,1.68,1140.57,1042.72,31.28,35.33,-8.1
2020-06-01,1196.6,1230.48,1196.6,1229.96,35479.76,4986178.912,3.87,1146.64,1047.14,34.32,35.13,-1.62
2020-06-02,1226.94,1237.24,1218.84,1222.35,25960.1,3679210.598,-0.62,1152.13,1051.21,35.7,35.24,0.92
2020-06-03,1226.06,1228.23,1209.4,1212.46,23557.36,3308382.799,-0.81,1157.28,1054.51,35.59,35.31,0.56
2020-06-04,1209.6,1222.6,1209.6,1219.99,18037.41,2534459.742,0.62,1161.86,1058.16,35.7,35.39,0.62
2020-06-05,1217.61,1238.09,1214.0,1234.73,18347.06,2597524.609,1.21,1166.91,1062.65,36.55,35.62,1.86
2020-06-08,1234.73,1243.39,1214.81,1218.35,29300.45,4145298.455,-1.33,1171.46,1066.26,35.49,35.6,-0.22
2020-06-09,1220.0,1234.73,1213.66,1227.41,22611.91,3199849.66,0.74,1176.69,1069.99,34.98,35.47,-0.98
2020-06-10,1234.73,1241.95,1227.8,1233.57,22700.74,3234843.851,0.5,1180.98,1074.1,34.68,35.31,-1.26
2020-06-11,1222.61,1228.65,1210.46,1213.46,30711.71,4314846.228,-1.63,1184.04,1078.27,32.44,34.74,-4.6
2020-06-12,1201.95,1227.25,1198.6,1227.25,28427.42,3992323.389,1.14,1187.57,1083.31,31.42,34.08,-5.32
2020-06-15,1214.8,1223.12,1196.6,1198.34,34615.41,4819512.189,-2.36,1189.65,1088.19,27.95,32.85,-9.8
2020-06-16,1211.77,1225.2,1207.11,1216.43,29206.64,4099718.932,1.51,1192.1,1093.91,26.36,31.55,-10.38
2020-06-17,1223.34,1223.38,1208.75,1217.4,19453.07,2730097.12,0.08,1194.5,1099.82,24.89,30.22,-10.66
2020-06-18,1217.31,1224.5,1213.15,1224.33,21010.41,2956800.081,0.57,1197.49,1105.27,24.01,28.98,-9.94
2020-06-19,1230.4,1252.23,1226.15,1247.59,38958.33,5603232.657,1.9,1201.89,1111.35,24.9,28.16,-6.52
2020-06-22,1243.48,1251.1,1241.83,1246.86,23247.0,3343536.637,-0.06,1205.1,1116.88,25.25,27.58,-4.66
2020-06-23,1243.39,1284.12,1242.11,1277.62,33934.26,4963194.685,2.47,1209.55,1122.58,27.7,27.6,0.2
2020-06-24,1282.97,1284.82,1266.67,1279.83,25138.99,3663537.115,-0.98,1213.92,1128.53,29.47,27.98,2.98
2020-06-29,1269.3,1285.08,1259.66,1282.6,28080.61,4064048.236,0.22,1217.88,1134.37,30.75,28.53,4.44
2020-06-30,1282.55,1287.69,1275.54,1282.34,22446.14,3281641.199,-0.02,1223.14,1140.27,31.38,29.1,4.56
2020-07-01,1286.83,1320.23,1283.34,1309.86,38682.49,5759640.251,2.15,1228.3,1146.05,33.71,30.02,7.38
2020-07-02,1314.0,1359.5,1310.5,1353.45,45883.72,7014289.615,3.33,1235.37,1152.68,38.63,31.74,13.78
2020-07-03,1358.71,1360.9,1329.68,1351.51,35125.81,5395637.032,-0.14,1243.05,1158.67,41.89,33.77,16.24
2020-07-06,1348.19,1416.56,1342.76,1402.54,51821.96,8228068.998,3.78,1252.57,1165.59,48.03,36.62,22.82
2020-07-07,1405.25,1529.49,1403.41,1479.68,66663.93,11219852.098,5.5,1264.4,1173.5,58.46,40.99,34.94
2020-07-08,1472.67,1506.85,1455.13,1473.84,53169.98,8963189.092,-0.39,1274.15,1181.31,65.49,45.89,39.2
2020-07-09,1482.31,1500.72,1474.42,1495.46,35033.24,5951732.803,1.47,1285.08,1189.51,71.98,51.11,41.74
2020-07-10,1480.55,1522.28,1480.5,1502.34,37100.44,6352507.468,0.46,1296.67,1197.72,76.79,56.25,41.08
2020-07-13,1503.07,1566.46,1503.07,1562.07,60727.16,10679460.274,3.98,1310.35,1206.97,84.45,61.89,45.12
2020-07-14,1562.07,1562.1,1532.62,1544.55,46093.51,8135834.91,-1.12,1322.75,1215.6,88.09,67.13,41.92
2020-07-15,1529.54,1562.6,1529.39,1536.24,40712.94,7176560.649,-0.54,1335.46,1224.02,89.28,71.56,35.44
2020-07-16,1516.42,1516.42,1402.54,1414.81,102242.19,16901373.196,-7.9,1342.96,1230.32,79.5,73.15,12.7
2020-07-17,1420.07,1466.17,1420.07,1444.66,65902.06,10863420.089,2.11,1351.4,1236.69,73.32,73.18,0.28
2020-07-20,1448.56,1458.63,1392.79,1434.94,45280.33,7363822.989,-0.67,1360.26,1242.88,66.87,71.92,-10.1
2020-07-21,1443.42,1492.65,1429.7,1462.15,41969.5,7026353.151,1.9,1369.66,1249.92,63.22,70.18,-13.92
2020-07-22,1453.38,1498.96,1453.38,1470.98,39201.21,6637265.372,0.6,1380.56,1256.46,60.34,68.21,-15.74
2020-07-23,1465.65,1482.31,1446.37,1469.16,34320.52,5739050.333,-0.12,1390.67,1262.87,57.26,66.02,-17.52
2020-07-24,1450.62,1460.39,1389.39,1398.42,78752.01,12705941.887,-4.82,1397.91,1268.11,48.54,62.52,-27.96
2020-07-27,1416.57,1428.66,1402.54,1422.31,38788.17,6279664.444,1.71,1405.83,1273.39,43.07,58.63,-31.12
2020-07-28,1428.84,1472.67,1428.84,1463.9,54911.52,9133721.867,2.92,1414.48,1279.32,41.61,55.23,-27.24
2020-07-29,1481.43,1481.43,1431.47,1465.65,50748.43,8411789.967,0.12,1423.24,1285.33,40.13,52.21,-24.16
2020-07-30,1464.95,1490.71,1464.34,1472.67,38373.04,6486855.475,0.48,1431.04,1291.6,39.07,49.58,-21.02
2020-07-31,1477.05,1494.58,1442.86,1471.07,40684.74,6846747.33,-0.11,1438.69,1297.34,37.67,47.2,-19.06
2020-08-03,1478.7,1487.2,1455.13,1462.15,34661.14,5790041.422,-0.61,1445.87,1302.77,35.43,44.85,-18.84
2020-08-04,1468.28,1475.29,1455.13,1463.89,31940.51,5337185.768,0.12,1453.13,1308.18,33.41,42.56,-18.3
2020-08-05,1456.97,1466.61,1440.5,1462.15,25521.69,4236612.469,-0.12,1459.22,1313.44,31.31,40.31,-18.0
2020-08-06,1463.9,1467.43,1428.84,1435.81,32648.78,5372942.645,-1.8,1462.52,1318.12,27.21,37.69,-20.96
2020-08-07,1441.78,1446.08,1401.22,1429.71,34242.05,5560065.753,-0.42,1465.65,1322.66,23.2,34.79,-23.18
2020-08-10,1427.06,1441.95,1409.65,1432.33,23623.54,3857721.122,0.18,1466.84,1327.37,20.0,31.83,-23.66
2020-08-11,1437.6,1460.77,1437.6,1439.8,35818.18,5936904.876,0.52,1465.24,1332.41,17.86,29.04,-22.36
2020-08-12,1431.47,1438.48,1407.14,1426.16,27933.92,4529267.493,-0.95,1463.34,1336.74,14.89,26.21,-22.64
2020-08-13,1428.84,1436.62,1410.43,1433.22,20541.34,3341652.186,0.49,1460.85,1341.18,12.96,23.56,-21.2
2020-08-14,1437.51,1460.13,1429.71,1456.01,37653.18,6230475.427,1.59,1458.99,1345.94,13.12,21.47,-16.7
2020-08-17,1467.41,1494.01,1463.9,1481.43,43572.01,7363610.867,1.75,1455.77,1350.9,15.12,20.2,-10.16
2020-08-18,1487.9,1507.73,1482.31,1494.58,30422.81,5192751.797,0.89,1453.77,1356.63,17.57,19.67,-4.2
2020-08-19,1490.2,1505.1,1475.29,1478.8,26914.98,4578143.762,-1.06,1451.47,1361.6,18.02,19.34,-2.64
2020-08-20,1467.41,1471.79,1451.63,1458.64,22382.33,3727183.935,-1.36,1453.22,1366.3,16.57,18.79,-4.44
2020-08-21,1466.53,1488.44,1464.78,1469.16,25082.41,4217048.42,0.72,1454.2,1371.46,16.08,18.25,-4.34
2020-08-24,1490.2,1497.21,1482.32,1487.0,30933.44,5260286.523,1.21,1456.29,1376.84,16.93,17.98,-2.1
2020-08-25,1494.4,1531.2,1489.0,1513.86,41872.49,7227309.774,1.81,1458.35,1382.33,19.55,18.3,2.5
2020-08-26,1520.0,1529.64,1503.36,1513.86,26215.73,4530374.186,0.0,1460.07,1387.06,21.38,18.91,4.94
2020-08-27,1518.24,1519.98,1494.58,1517.37,22635.53,3896759.446,0.23,1462.0,1391.98,22.85,19.7,6.3
2020-08-28,1517.37,1546.3,1509.04,1540.16,42299.62,7389242.302,1.5,1467.67,1397.44,25.56,20.87,9.38
2020-08-31,1552.07,1591.88,1552.07,1566.02,47810.36,8608932.57,1.68,1473.42,1403.21,29.46,22.59,13.74
2020-09-01,1570.84,1579.61,1555.95,1579.59,31639.92,5661594.315,0.87,1478.04,1408.96,33.25,24.72,17.06
2020-09-02,1599.77,1602.4,1551.56,1573.47,32009.29,5746351.923,-0.39,1482.36,1414.87,35.36,26.85,17.02
2020-09-03,1573.47,1588.37,1560.06,1571.72,30437.35,5471333.88,-0.11,1486.32,1420.61,36.47,28.77,15.4
2020-09-04,1548.05,1557.69,1530.52,1551.56,30857.96,5433479.408,-1.28,1489.54,1425.91,35.32,30.08,10.48
2020-09-07,1542.79,1558.56,1493.68,1510.8,31112.02,5446354.619,-2.63,1491.48,1430.87,30.76,30.22,1.08
2020-09-08,1518.25,1523.33,1470.1,1500.19,34472.38,5865962.724,-0.7,1492.94,1435.42,25.99,29.37,-6.76
2020-09-09,1489.91,1499.84,1472.7,1479.68,25963.55,4401806.095,-1.37,1493.64,1440.11,20.32,27.56,-14.48
2020-09-10,1493.48,1507.73,1490.2,1495.28,24778.33,4236694.402,1.05,1496.02,1444.75,16.89,25.43,-17.08
2020-09-11,1479.68,1521.75,1479.68,1519.12,31088.0,5339883.408,1.59,1499.59,1449.78,15.92,23.53,-15.22
2020-09-14,1529.64,1550.68,1517.0,1548.05,31056.01,5448188.995,1.9,1504.22,1455.18,17.28,22.28,-10.0
2020-09-15,1551.55,1551.55,1532.05,1542.79,20820.87,3654872.009,-0.34,1508.34,1460.1,17.73,21.37,-7.28
2020-09-16,1542.79,1547.01,1506.85,1512.2,22515.98,3916457.762,-1.98,1511.78,1464.52,15.44,20.18,-9.48
2020-09-17,1490.2,1490.2,1453.38,1464.36,63679.85,10683350.187,-3.16,1513.03,1467.63,9.65,18.08,-16.86
2020-09-18,1459.52,1485.81,1433.23,1485.81,47201.4,7853673.241,1.47,1514.22,1471.07,6.72,15.8,-18.16
2020-09-21,1483.85,1483.85,1460.97,1461.09,22444.07,3756765.108,-1.66,1513.41,1474.04,2.37,13.12,-21.5
2020-09-22,1446.37,1478.78,1446.37,1460.12,23265.47,3890070.212,-0.07,1512.03,1477.0,-1.14,10.27,-22.82
2020-09-23,1433.22,1460.4,1420.96,1446.35,35725.52,5878691.069,-0.94,1510.73,1479.28,-4.97,7.22,-24.38
2020-09-24,1434.07,1454.15,1426.03,1428.24,30050.78,4915392.273,-1.25,1509.51,1480.52,-9.36,3.9,-26.52
2020-09-25,1428.84,1446.37,1424.45,1433.32,22582.96,3700843.486,0.36,1508.08,1481.89,-12.29,0.66,-25.9
2020-09-28,1433.39,1462.58,1433.39,1456.01,24232.22,4019640.15,1.58,1506.84,1482.78,-12.64,-2.0,-21.28
2020-09-29,1463.31,1463.37,1448.38,1448.38,17430.78,2895081.366,-0.52,1504.22,1482.26,-13.37,-4.27,-18.2
2020-09-30,1455.13,1483.1,1455.13,1462.58,27087.81,4536012.54,0.98,1502.17,1482.07,-12.66,-5.95,-13.42
2020-10-09,1483.18,1495.82,1479.68,1486.69,34239.88,5817280.605,1.65,1500.94,1481.92,-10.04,-6.77,-6.54
2020-10-12,1490.2,1534.56,1490.2,1534.56,43729.04,7597987.786,3.22,1500.72,1482.46,-4.05,-6.22,4.34
2020-10-13,1534.57,1534.57,1520.88,1524.38,22943.89,3995560.518,-0.66,1499.05,1481.83,-0.13,-5.0,9.74
2020-10-14,1525.26,1531.38,1512.99,1515.62,20481.39,3554316.589,-0.58,1496.49,1481.35,2.25,-3.55,11.6
2020-10-15,1508.72,1520.88,1508.61,1512.11,16204.36,2801250.556,-0.23,1494.04,1480.95,3.81,-2.08,11.78
2020-10-16,1512.11,1520.51,1492.83,1500.72,17377.38,2991246.892,-0.75,1491.2,1482.38,4.08,-0.85,9.86
2020-10-19,1512.11,1519.98,1483.1,1489.32,19226.32,3284383.415,-0.76,1488.71,1483.12,3.33,-0.01,6.68
2020-10-20,1490.19,1520.85,1485.81,1520.0,27734.93,4787807.536,2.06,1489.08,1484.54,5.16,1.02,8.28
2020-10-21,1520.09,1527.15,1510.36,1519.41,18901.37,3275357.44,-0.04,1489.85,1485.5,6.48,2.11,8.74
2020-10-22,1516.49,1529.64,1503.79,1527.45,22480.87,3897729.793,0.53,1491.76,1486.44,8.09,3.31,9.56
2020-10-23,1525.94,1531.91,1502.47,1503.64,19291.69,3339987.454,-1.56,1492.09,1487.01,7.35,4.12,6.46
2020-10-26,1419.19,1457.69,1402.54,1440.23,66015.29,10821908.227,-4.22,1488.94,1487.71,1.64,3.62,-3.96
2020-10-27,1440.23,1441.11,1416.67,1424.45,43944.4,7156688.307,-1.1,1483.99,1487.74,-4.12,2.07,-12.38
2020-10-28,1425.33,1470.04,1424.52,1459.35,34636.53,5739452.181,2.45,1480.66,1487.67,-5.8,0.5,-12.6
2020-10-29,1450.61,1497.21,1443.74,1469.16,39373.76,6633168.613,0.67,1478.93,1487.73,-6.27,-0.86,-10.82
2020-10-30,1470.91,1486.69,1459.52,1463.92,26055.45,4379602.068,-0.36,1478.92,1487.58,-6.98,-2.08,-9.8
2020-11-02,1468.28,1485.81,1465.65,1467.41,21066.43,3544422.245,0.24,1478.18,1487.52,-7.18,-3.1,-8.16
2020-11-03,1477.04,1495.37,1468.72,1485.81,23497.49,3976621.208,1.25,1479.17,1487.92,-5.79,-3.64,-4.3
2020-11-04,1490.2,1493.7,1477.05,1489.83,16443.71,2788396.253,0.27,1480.36,1488.35,-4.31,-3.77,-1.08
2020-11-05,1505.1,1518.67,1500.8,1509.39,23524.14,4053043.271,1.31,1482.88,1489.13,-1.54,-3.33,3.58
2020-11-06,1516.98,1517.89,1481.43,1490.74,23051.53,3932702.367,-1.24,1485.38,1490.05,-0.84,-2.83,3.98
2020-11-09,1491.41,1534.62,1490.74,1527.51,41469.7,7198679.683,2.47,1489.15,1491.68,2.65,-1.73,8.76
2020-11-10,1536.59,1546.72,1521.75,1529.64,30189.44,5287968.173,0.14,1492.09,1493.3,5.52,-0.28,11.6
2020-11-11,1529.64,1558.13,1517.37,1517.68,34850.73,6122365.404,-0.78,1494.86,1494.6,6.75,1.12,11.26
2020-11-12,1516.5,1534.03,1509.72,1520.69,23473.09,4071729.792,0.2,1497.19,1496.18,7.88,2.48,10.8
2020-11-13,1511.24,1515.51,1482.31,1494.58,28155.48,4791276.459,-1.72,1497.5,1497.2,6.6,3.3,6.6
2020-11-16,1499.84,1516.54,1487.8,1516.54,30613.49,5247897.161,1.47,1496.78,1498.21,7.27,4.09,6.36
2020-11-17,1525.26,1527.32,1491.13,1504.05,25224.03,4355288.047,-0.82,1495.97,1498.58,6.71,4.62,4.18
2020-11-18,1503.35,1508.19,1475.44,1484.63,35178.95,5973146.815,-1.29,1494.73,1498.42,4.65,4.62,0.06
2020-11-19,1476.61,1512.11,1473.19,1507.9,27815.76,4767508.753,1.57,1494.56,1498.9,4.84,4.67,0.34
2020-11-20,1507.73,1521.75,1501.29,1507.69,21874.66,3771894.859,-0.01,1494.84,1499.72,4.91,4.72,0.38
2020-11-23,1552.44,1586.53,1552.44,1569.27,66637.24,11926870.595,4.08,1498.04,1501.39,9.83,5.74,8.18
2020-11-24,1551.55,1562.52,1535.31,1545.86,32465.36,5736960.168,-1.49,1499.07,1502.37,11.7,6.93,9.54
2020-11-25,1544.11,1550.58,1511.24,1513.76,28226.32,4910540.741,-2.08,1498.85,1502.37,10.47,7.64,5.66
2020-11-26,1512.99,1525.25,1512.27,1520.34,23228.3,4027749.313,0.43,1498.56,1502.48,9.92,8.09,3.66
2020-11-27,1518.83,1525.29,1505.98,1523.42,21568.61,3737697.985,0.2,1499.35,1502.58,9.61,8.4,2.42
2020-11-30,1520.88,1524.3,1502.39,1502.39,31940.07,5520322.173,-1.38,1501.84,1501.95,7.59,8.24,-1.3
2020-12-01,1512.99,1524.38,1507.74,1522.63,28196.2,4891829.153,1.35,1505.77,1501.22,7.53,8.1,-1.14
2020-12-02,1530.52,1533.15,1517.37,1523.52,23571.69,4101369.306,0.06,1508.33,1500.29,7.47,7.97,-1.0
2020-12-03,1523.52,1538.99,1518.34,1533.15,29505.78,5147357.781,0.63,1510.89,1499.62,8.11,8.0,0.22
2020-12-04,1535.78,1577.94,1535.78,1571.82,62491.19,11176048.847,2.52,1515.21,1499.62,11.6,8.72,5.76
2020-12-07,1580.22,1613.26,1578.34,1588.73,58331.33,10617305.104,1.08,1520.06,1500.24,15.55,10.08,10.94
2020-12-08,1591.0,1643.6,1589.25,1621.68,61454.0,11333352.154,2.07,1525.5,1502.09,21.1,12.29,17.62
2020-12-09,1635.67,1635.71,1612.04,1612.92,31152.12,5766037.609,-0.54,1530.42,1503.97,24.5,14.73,19.54
2020-12-10,1612.92,1621.48,1602.4,1606.7,32653.54,6009239.911,-0.39,1534.31,1506.08,26.4,17.06,18.68
2020-12-11,1608.34,1610.57,1582.07,1595.39,30775.79,5595359.665,-0.7,1538.5,1507.75,26.68,18.99,15.38
2020-12-14,1602.2,1604.14,1591.0,1603.28,33052.0,6026813.428,0.49,1541.53,1509.15,27.22,20.63,13.18
2020-12-15,1607.22,1610.48,1582.24,1591.89,29604.97,5383582.284,-0.71,1544.02,1509.88,26.43,21.79,9.28
2020-12-16,1604.59,1617.89,1595.57,1612.92,32150.16,5901298.275,1.32,1547.83,1511.05,27.19,22.87,8.64
